28	7511886.228	4692123.884	622.348	KATI1	622.348	2019-12-12	11:47:23	
29	7511886.228	4692123.884	622.348	KULM	622.348	2019-12-12	11:47:41	
30	7511880.681	4692121.894	626.357	KULM	626.357	2019-12-12	11:47:56	
31	7511876.356	4692124.808	619.564	KATI1	619.564	2019-12-12	11:48:21	
32	7511876.209	4692123.297	619.580	KATI1	619.580	2019-12-12	11:48:36	
33	7511876.808	4692123.022	620.271	KATI1	620.271	2019-12-12	11:48:47	
34	7511876.604	4692121.013	622.466	KATI1	622.466	2019-12-12	11:49:12	
35	7511875.706	4692121.091	619.575	KATI1	619.575	2019-12-12	11:49:27	
36	7511875.172	4692120.269	619.586	KATI1	619.586	2019-12-12	11:50:04	
37	7511875.094	4692119.311	619.584	KATI1	619.584	2019-12-12	11:50:19	
38	7511875.452	4692118.402	619.580	KATI1	619.580	2019-12-12	11:50:47	
39	7511875.538	4692118.371	619.577	KATI1	619.577	2019-12-12	11:51:19	
40	7511876.278	4692117.310	622.012	KATI1	622.012	2019-12-12	11:51:35	
41	7511876.175	4692116.083	621.163	KATI1	621.163	2019-12-12	11:52:23	
42	7511875.558	4692116.127	619.577	KATI1	619.577	2019-12-12	11:52:44	
43	7511875.429	4692114.618	619.569	KATI1	619.569	2019-12-12	11:53:26	
44	7511875.636	4692116.122	619.580	KATI1-TERAS	619.580	2019-12-12	11:55:20	
45	7511875.500	4692117.212	619.584	KATI1-TERAS	619.584	2019-12-12	11:55:36	
46	7511875.511	4692118.387	619.571	KATI1-TERAS	619.571	2019-12-12	11:55:52	
47	7511875.769	4692121.091	619.574	KATI1-TERAS	619.574	2019-12-12	11:56:08	
48	7511875.883	4692121.899	619.577	KATI1-TERAS	619.577	2019-12-12	11:56:23	
49	7511876.302	4692123.281	619.568	KATI1-TERAS	619.568	2019-12-12	11:56:57	
200	7511837.894	4692178.441	621.920		621.920	2019-12-12	12:45:48	
201	7511837.894	4692178.441	621.920		621.920	2019-12-12	12:46:00	
202	7511837.889	4692178.402	621.939		621.939	2019-12-12	12:46:20	
203	7511839.409	4692164.147	617.337	PARKING	617.337	2019-12-12	12:47:30	
204	7511842.752	4692158.788	617.260	PARKING	617.260	2019-12-12	12:47:52	
205	7511848.178	4692161.969	617.333		617.333	2019-12-12	12:48:31	
206	7511857.877	4692166.491	616.942	HYRJE	616.942	2019-12-12	12:49:17	
207	7511862.636	4692169.492	617.401	HYRJE	617.401	2019-12-12	12:49:31	
208	7511860.255	4692168.006	617.286	HYRJE	617.286	2019-12-12	12:49:53	
209	7511867.922	4692176.350	617.030		617.030	2019-12-12	12:50:22	
210	7511881.014	4692180.958	616.477	HYRJE	616.477	2019-12-12	12:51:32	
211	7511885.647	4692183.873	616.898	HYRJE	616.898	2019-12-12	12:51:45	
212	7511883.361	4692182.458	617.007	HYRJE	617.007	2019-12-12	12:52:00	
213	7511894.008	4692190.677	616.684		616.684	2019-12-12	12:52:30	
214	7511892.958	4692192.049	614.506		614.506	2019-12-12	12:52:56	
215	7511878.710	4692183.091	614.749		614.749	2019-12-12	12:55:02	
216	7511875.112	4692179.185	645.773	DELATIM	645.773	2019-12-12	12:55:56	
217	7511874.461	4692180.289	646.243	DELATIM	646.243	2019-12-12	12:56:15	
218	7511791.952	4692127.334	647.642	KONTROLL	647.642	2019-12-12	12:58:09	
P200	7511872.549	4692128.340	616.739	KONTROLL	616.739	2019-12-12	12:59:11	
P201	7511868.129	4692140.988	616.748	KONTROLL	616.748	2019-12-12	13:01:43	
