120	7512965.835	4692038.439	620.671	OBJEKT	620.671	2019-12-14	15:10:39	
121	7512964.864	4692039.139	620.589	OBJEKT	620.589	2019-12-14	15:11:03	
122	7512963.731	4692041.858	620.365	OBJEKT	620.365	2019-12-14	15:11:51	
123	7512959.505	4692041.157	620.903	OBJEKT	620.903	2019-12-14	15:12:32	
KKK1	7512967.690	4692037.071	623.974		623.974	2019-12-14	15:14:19	
KKK2	7512967.692	4692037.064	626.933		626.933	2019-12-14	15:14:32	
KKK3	7512967.713	4692037.055	629.905		629.905	2019-12-14	15:14:48	
KKK4	7512967.729	4692037.056	632.849		632.849	2019-12-14	15:14:59	
KKK5	7512967.748	4692037.069	635.818		635.818	2019-12-14	15:15:23	
KKK6	7512967.729	4692037.073	638.773		638.773	2019-12-14	15:15:48	
KKK7	7512967.751	4692037.074	641.701		641.701	2019-12-14	15:16:11	
KKK8	7512967.745	4692037.097	644.653		644.653	2019-12-14	15:16:30	
KKK9	7512967.755	4692037.101	647.594		647.594	2019-12-14	15:18:02	
124	7512953.405	4692065.738	620.678	OBJEKT	620.678	2019-12-14	15:32:47	
125	7512966.088	4692067.684	620.836	OBJEKT	620.836	2019-12-14	15:33:10	
126	7512965.720	4692069.690	621.087	OBJEKT	621.087	2019-12-14	15:33:31	
127	7512966.482	4692075.760	620.541	OBJEKT	620.541	2019-12-14	15:34:33	
128	7512966.454	4692097.450	620.721	OBJEKT	620.721	2019-12-14	15:35:08	
129	7512965.018	4692097.445	620.730	OBJEKT	620.730	2019-12-14	15:35:31	
130	7512964.989	4692101.273	620.899	OBJEKT	620.899	2019-12-14	15:35:57	
131	7512965.378	4692105.074	620.822	OBJEKT	620.822	2019-12-14	15:36:17	
132	7512965.385	4692106.826	620.786	OBJEKT	620.786	2019-12-14	15:36:34	
133	7512964.953	4692108.023	620.763	OBJEKT	620.763	2019-12-14	15:36:50	
134	7512961.391	4692120.434	620.994	OBJEKT	620.994	2019-12-14	15:37:55	
135	7512963.107	4692106.564	620.987	HYRJE	620.987	2019-12-14	15:42:51	
136	7512963.555	4692114.230	620.872	HYRJE	620.872	2019-12-14	15:42:58	
KKKK1	7512963.781	4692112.533	623.970		623.970	2019-12-14	15:44:01	
KKKK2	7512963.786	4692112.595	626.904		626.904	2019-12-14	15:44:10	
KKKK3	7512963.783	4692112.555	629.871		629.871	2019-12-14	15:44:21	
KKKK4	7512963.782	4692112.535	632.834		632.834	2019-12-14	15:44:32	
KKKK5	7512963.785	4692112.565	635.766		635.766	2019-12-14	15:44:44	
KKKK6	7512963.789	4692112.538	638.693		638.693	2019-12-14	15:44:58	
KKKK7	7512963.790	4692112.546	641.651		641.651	2019-12-14	15:45:39	
KKKK8	7512963.796	4692112.511	644.575		644.575	2019-12-14	15:45:50	
KKKK9	7512963.804	4692112.521	647.541		647.541	2019-12-14	15:46:04	
KKKK10	7512963.801	4692112.475	650.469		650.469	2019-12-14	15:46:19	
